unit_id,article_title,text,source,date,location,label,,,,
1924058073,National News Agency - Damascus explosion due to rocket bomb,Sat 24 Aug 2013 at 2354 Regional NNA - The blast heard Saturday evening in the area of Burj Rouss Qsaa in the Syrian Capital Damascus was due to a rocket bomb and not a car explosion NNA correspondent reported. The rocket bomb packed with heavy explosive material led to the killing of one person and the injury of 40 others; in addition to causing huge material damages within the area of explosion NNA correspondent added quoting the Syrian National Television.,nna,8/18/2013,damascus,0,,,,
1924058075,National News Agency - Blasts in Syrias Homs kill 18 most children,"Wed 01 Oct 2014 at 1459 Regional NNA - Twin car bomb explosions in the central Syrian city of Homs on Wednesday killed at least 18 people mostly children and wounded 40 others state news agency SANA reported. The Syrian Observatory for Human Rights a Britain-based monitoring group reported the same toll in the double bombing in the Akrameh neighbourhood of Homs. The group said the toll could rise as body parts were still being collected from the scene and several of the wounded were in serious condition. ""Two terrorist explosions near the Akrameh al-Makhzumi school and the Zaim hospital caused deaths and injuries"" Syrian state television reported. The neighbourhood is home to a majority of Alawites members of the same offshoot of Shiite Islam to which President Bashar al-Assad belongs. The district has been targeted more than once before including on June 19 when at least six people were killed in a car bomb attack. Homs was once dubbed ""the capital of the revolution"" against Assad. Most of the city except the battered district of Waar has returned to regime control after two years of bombardment and siege.-AFP",nna,10/01/2013,homs,1,,,,
1924058076,National News Agency - Coalition raids kill 35 ISIL fighters,Sat 04 Oct 2014 at 1514 Regional NNA - U.S.-led Coalition air raids on ISIL positions near Kobaninorth Syria reportedly killed 35 fighters and injured many others. ISIL facilities and vehicles were also hit in Hasakeh to the north east of Syrias countryside reporters said.,nna,10/22/2013,aleppo,1,,,,
1924058078,At least 100 killed after bomb hits bus convoy in Syria,"15 Apr 2017 The attack took place as thousands of evacuees from the towns of Foua and Kefraya waited to enter Aleppo. Still image shows a cloud of black smoke rising from vehicles in the distance in what is said to be Aleppos outskirts Syria April 15 2017. (TRT World and Agencies) A suicide car bomb has hit a convoy of buses carrying civilians out of two besieged Syrian towns killing at least 100 people and wounding several others. The explosion took place at a transit point Rashideen area as thousands of evacuees from the regime-held predominantly Shia towns of Foua and Kefraya waited on Saturday to continue their journey to regime-controlled Aleppo the coastal province of Latakia or Damascus according to the Syrian Observatory for Human Rights. ""The suicide bomber was driving a van supposedly carrying aid supplies and detonated near the buses"" the Observatory said. It warned that the death toll was likely to rise given the ""several dozen wounded"" at the blast site. People who were evacuated from the two villages of Kefraya and Foua wait near buses after a stall in an agreement between the opposition and Syrian regime army at Rashideen. (TRT World and Agencies) More than 5000 people who had lived under crippling siege for more than two years left the two towns along with 2200 evacuated from opposition-held Madaya and Zabadani on Friday. Thousands of evacuees from Madaya and Zabadani were also stuck in regime-controlled Ramusa south of Aleppo. The evacuation brokered by regime ally Iran and rebel backer Qatar is set to see more than 30000 people evacuated in two stages. The deal to evacuate the towns was the latest in a string of such agreements touted by the rebels as the best way to end the fighting. The opposition says they have been forced out by the siege and bombardment. More than 400000 people have been killed and millions more displaced since the Syrian conflict erupted with protests against Syrian regime leader Bashar al Assad in March 2011. Source TRTWorld and agencies",trt,04/02/2017,aleppo,0,,,,
1924058079,US-led air strikes in Syria kill dozens of civilians,"21 Jul 2016 Dozens of civilians have reportedly been killed by US-led air strikes as they fled from the front lines of a battle raging in the city of Manbij in the governorate of Aleppo. (TRT World and Agencies) The US military is investigating reports that at least 73 civilians mostly women and children were killed in air strikes early on Tuesday morning in the northern Syrian village of Tokhar part of the city of Manbij in the governorate of Aleppo. Near the Turkish-Syrian border many civilians had fled their houses to avoid the battles raging in the vicinity. They sought refuge in a clump of ""clay and adobe"" homes in the nearby village of Tokhar Amnesty International said. US-led air strikes targeted the group taking out many of the women children and families who sought shelter there. This is the largest instance of civilian casualties since the US-led coalition began its bombing campaign in Syria in 2014. The Syrian Observatory for Human Rights a monitoring group based in the UK reported that the air strikes mistakenly identified and targeted the civilians as DAESH terrorists. The incident comes after another report of a strike killing ""a woman with four of her children and an old man"" in a separate part of the same city on Sunday the Observatory said. Recently the SDF a US-backed group mainly consisting of YPG militants associated with the PKK terrorist organisation concentrated their forces upon the strategically important city in an attempt to seize it from DAESH which took Manbij in 2014. The Syrian civil war began in mid 2011 when protests against autocrat Bashar al Assad and his regime were suppressed violently in the context of the Arab Spring uprisings. Since then the UN has estimated that nearly half of the countrys population has been forced to leave their homes and the death toll may be as high as 400000. Source TRTWorld and agencies Related News Iraqs vote violations | The global gag rule | Slovenian elections Thousands of Afghan migrants walk into Turkey for a better life Are Donald Trumps new abortion policies just? 37th Istanbul Film Festival Egon Schiele Cy Twombly | Episode | Showcase Category News The blunders of MBS and how Saudi Arabia can reclaim its sovereignty Sudanese President Bashir dissolves government appoints new PM Summit in Tehran calls for political solution in Syria Talks in Tehran are a last-ditch effort to avoid another Syrian bloodbath A picture is worth a thousand words. Follow us on Instagram. FOLLOW TRTWORLD Dont miss out on the Latest News We wont spam you and we respect your privacy. SUBSCRIBE TRT World on Youtube Subscribe to our Youtube channel for all latest in-depth on the ground reporting from around the world. Subscribe TRT World on Facebook Like Follow Follow Copyright • 2018 TRT World. TRT World Watch Live TV Schedule Where to Watch Connect with TRT World iOS Android Youtube Satellite Coverage Partner Hotels Corporate About TRT World Careers Press Releases Documentary Contact Us Legal Terms of Use Privacy Policy Cookie Policy",trt,6/14/2016,aleppo,1,,,,
1924058080,Two Russian pilots killed in Syria as DAESH downs chopper,"10 Jul 2016 After exhausting all their ammunition the pilots were leaving the scene when their helicopter came under fire from the ground near Palmyra city. Syrian soldiers drive past the Arch of Triumph in the ancient city of Palmyra in April. Two Russian airmen were killed when their helicopter was shot down east of the city. (TRT World and Agencies) Two Russian pilots were killed in Syria after DAESH shot down a helicopter near Palmyra the Russian military was quoted as saying by local media. The two pilots Riafagat Khabibulin and Yevgeny Dolgin were flying a Syrian Mi-25 helicopter which was downed east of Palmyra city. The Russian pilots were attacking DAESH in the Homs region on Friday on the request of the Syrian government. After using up all of their ammunition the pilots were leaving the area when their chopper came under fire from the ground held by Syrian military troops after DAESH militants breached Syrian forces lines east of Palmyra. ""The turning helicopter was hit by militants gunfire from the ground and crashed in the area controlled by the Syrian government army. The crew died"" the Russian military was quoted as saying by Interfax news agency. Video footage released by DAESH affiliated news agency Amaq on Saturday showed a helicopter being shot and crashing to the ground against cries of ""Its fallen God is greatest"". The statement by the Russian defence ministry said that the two Russian pilots were on a test flight in the Homs region with a Syrian Mi-25 helicopter laced with ammunition. The statement further said the Syrian government requested the pilots to carry out strikes against the DAESH militants. Both the pilots have been nominated for Russian state awards. Russian forces entered the conflict at the end of last year backing the forces of Syrian regime. Russia has so far lost at least 12 soldiers in the Syrian war. Source TRTWorld and agencies Related News Iraqs vote violations | The global gag rule | Slovenian elections Thousands of Afghan migrants walk into Turkey for a better life Are Donald Trumps new abortion policies just? 37th Istanbul Film Festival Egon Schiele Cy Twombly | Episode | Showcase Category News The blunders of MBS and how Saudi Arabia can reclaim its sovereignty Sudanese President Bashir dissolves government appoints new PM Summit in Tehran calls for political solution in Syria Talks in Tehran are a last-ditch effort to avoid another Syrian bloodbath A picture is worth a thousand words. Follow us on Instagram. FOLLOW TRTWORLD Dont miss out on the Latest News We wont spam you and we respect your privacy. SUBSCRIBE TRT World on Youtube Subscribe to our Youtube channel for all latest in-depth on the ground reporting from around the world. Subscribe TRT World on Facebook Like Follow Follow Copyright • 2018 TRT World. TRT World Watch Live TV Schedule Where to Watch Connect with TRT World iOS Android Youtube Satellite Coverage Partner Hotels Corporate About TRT World Careers Press Releases Documentary Contact Us Legal Terms of Use Privacy Policy Cookie Policy",trt,06/11/2016,homs,0,,,,
1924058081,US jets killed at least 15 civilians in Syria,"29 Jul 2016 The US-led coalition strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilians including children. A picture taken on July 29 2016 shows a close up view of Karaj al-Hajz corridor (C) a passage in rebel-held Aleppo leading towards the Syrian government controlled area of Masharqa neighbourhood. (TRT World and Agencies) At least 15 civilians were killed and many wounded in fresh air strikes by US-led coalition in Syria on Thursday morning. These civilians were targeted in the coalition jets bombardment in the town of Ghandoura said the Syrian Observatory for Human Rights. US Central Command which oversees US military operations in the Middle East said it had ""initiated an assessment following internal operational reporting that a strike today near Manbij Syria may have resulted in civilian casualties."" The strikes came a day after the coalition opened a formal investigation to determine whether its air strikes last week near Manbij claimed more than 100 civilian lives including children. US-led coalition continue to target civilians in Syria (Reuters) Around 600 Syrians including 136 children have been killed in coalition air strikes since September 2014 according to an Observatory toll. More than 520 US airstrikes since 21 May have killed between 229 and 425 civilians overall. After examining ""internal and external information"" the coalition determined that there was sufficient credible evidence of civilian victims to open a formal inquiry said spokesman Colonel Chris Garver on Wednesday. The main Syrian opposition group had urged the US-led coalition to suspend its bombardments following the strikes. Amnesty International has also called on the coalition to redouble its efforts to prevent civilian deaths and to investigate possible violations of international humanitarian law. Aleppo Death Toll Rises as Bombing Targets Civilians in Opposition-held Areas Syria httpst.co5rT60NqJDk pic.twitter.com0Zw6eHpmd4 The Syrian Observer (observesyria) July 27 2016 The US has rejected calls by Syrian opposition figures after Tokkhar to halt the bombings for the sake of thousands of civilians trapped in Manbij as it believes the fall of the city is critical to the overriding objective of capturing Raqqa. ""We take all measures during the targeting process to avoid or minimize civilian casualties or collateral damage and to comply with the principles of the Law of Armed Conflict"" the US authorities pledged. Source TRTWorld and agencies Related News Turkey tells Israeli consul general to leave country Iraqs vote violations | The global gag rule | Slovenian elections Idlib offensive could spark worst humanitarian emergency UN Thousands of Afghan migrants walk into Turkey for a better life Category News The blunders of MBS and how Saudi Arabia can reclaim its sovereignty Sudanese President Bashir dissolves government appoints new PM Summit in Tehran calls for political solution in Syria Talks in Tehran are a last-ditch effort to avoid another Syrian bloodbath A picture is worth a thousand words. Follow us on Instagram. FOLLOW TRTWORLD Dont miss out on the Latest News We wont spam you and we respect your privacy. SUBSCRIBE TRT World on Youtube Subscribe to our Youtube channel for all latest in-depth on the ground reporting from around the world. Subscribe TRT World on Facebook Like Follow Follow Copyright • 2018 TRT World. TRT World Watch Live TV Schedule Where to Watch Connect with TRT World iOS Android Youtube Satellite Coverage Partner Hotels Corporate About TRT World Careers Press Releases Documentary Contact Us Legal Terms of Use Privacy Policy Cookie Policy",trt,6/29/2016,aleppo,0,,,,
1924058082,Russian strikes kill 10 in Aleppo,"8 Jun 2016 Russian air strikes in Aleppo Syria killed ten civilians on Tuesday. Two of the victims were minors. Russian jets drop phosphorus and cluster bombs in Syrias Aleppo - YouTube Russian warplanes struck Maaret-al-Numan a city south of Idlib with cluster munitions according to Turkeys state-run news agency Anadolu. The UN deputy spokesman in February 2016 condemned Russian strikes in Syria saying the attacks were ""blatant violations of international laws"" that ""are further degrading an already devastated health care system and preventing access to education in Syria."" More than 550 civilians have been killed in the last two months in Syria because of the attacks carried out by forces of the Syrian regime according to The Syrian Observatory for Human Rights. Source AA Related News Iraqs vote violations | The global gag rule | Slovenian elections Thousands of Afghan migrants walk into Turkey for a better life Is Boris Johnson using Islamophobia to win votes? Are Donald Trumps new abortion policies just? Category News The blunders of MBS and how Saudi Arabia can reclaim its sovereignty Sudanese President Bashir dissolves government appoints new PM Summit in Tehran calls for political solution in Syria Talks in Tehran are a last-ditch effort to avoid another Syrian bloodbath A picture is worth a thousand words. Follow us on Instagram. FOLLOW TRTWORLD Dont miss out on the Latest News We wont spam you and we respect your privacy. SUBSCRIBE TRT World on Youtube Subscribe to our Youtube channel for all latest in-depth on the ground reporting from around the world. Subscribe TRT World on Facebook Like Follow Follow Copyright • 2018 TRT World. TRT World Watch Live TV Schedule Where to Watch Connect with TRT World iOS Android Youtube Satellite Coverage Partner Hotels Corporate About TRT World Careers Press Releases Documentary Contact Us Legal Terms of Use Privacy Policy Cookie Policy",trt,06/08/2016,aleppo,0,,,,
1924058083,Syrian Russian air strikes kill 39 civilians in Idlib,"13 Jun 2016 Syrian Observatory for Human Rights says those killed in two attacks include 14 children and four women. People inspect a site hit by air strikes in Idlib province Syria June 12 2016. (TRT World and Agencies) Air raids carried out by Syrian regime and Russian warplanes in Syrias western province of Idlib killed at least 39 civilians on Sunday. A local civil defence official Leys al-Faris said a Syrian regimes warplane launched an air strike on a market in the rebel-held province. At least 36 people were killed and 50 others injured in the attack he said describing it as a ""massacre"" perpetrated by the Bashar-al-Assad regime during the holy month of Ramadan. A man whose son was killed reacts at a site hit by an airstrike in the rebel-controlled town of Maaret al-Numan in the Idlib province Syria June 12 2016. (TRT World and Agencies) Three more civilians were killed in a separate air strike carried out by a Russian plane on a residential area in Maarret al-Numan another town of Idlib province. ""Rescuers are looking for survivors following the attack"" al-Faris said. According to the British-based Syrian Observatory for Human Rights those killed in the two attacks in the Idlib province include 14 children and four women. Footage shared by the Observatory claimed to have been shot after the Idlib strikes showed emergency workers training water hoses on a tall building amid a haze of smoke. Dozens killed in Idlib market air strikes Ediz Tiyansan reports - YouTube Syrian regime forces and Russian warplanes have intensified attacks on rebel-controlled areas in Syria since April 21 killing dozens of civilians. Suspected regime strikes killed at least 37 civilians in Maaret al-Numan in April sparking condemnation from Syrias opposition amid faltering peace talks. Russia deployed warplanes to Syria last year to support the Bashar al-Assad regime against rebels seeking to end his rule. A civil defence member comforts his comrade at a site hit by an airstrike in the rebel-controlled town of Maaret al-Numan in the Idlib province Syria June 12 2016. (TRT World and Agencies) Soon after the attacks some horrific images and videos were shared on social media. Horrible scenes from Idlib 35+ dead & 70+ wounded after Assad regime airstrike hit veg market of Iftar shoppers pic.twitter.comgySfrHUFpY Charles Lister (CharlesLister) June 12 2016 In such a horrible day this is what gives us hope and keeps us going. SCD rescues a baby in Marat Al Noman -Idlib.httpst.coObGX7J26zJ The White Helmets (SyriaCivilDef) June 12 2016 1 child killed 6 children & their mother still under rubble in Marat Al Noman as an Airstrike targeted a market. pic.twitter.comXUQSqe4IFK The White Helmets (SyriaCivilDef) June 12 2016 Civil defence members carry the body of a dead child at a site hit by an airstrike in the rebel-controlled town of Maaret al-Numan in the Idlib province Syria June 12 2016. (TRT World and Agencies) 280000 killed in five years Peace talks aimed at ending the five-year civil war in Syria have deadlocked and there is no immediate end in sight to a conflict that has so far claimed 280000 lives. Syria has been locked in a vicious civil war since early 2011 when the Assad regime cracked down on pro-democracy protests with unexpected ferocity. More than a quarter of a million people have been killed and more than 10 million have been displaced across the war-battered country according to the United Nations. Source TRTWorld and agencies Related News Iraqs vote violations | The global gag rule | Slovenian elections Thousands of Afghan migrants walk into Turkey for a better life Are Donald Trumps new abortion policies just? 37th Istanbul Film Festival Egon Schiele Cy Twombly | Episode | Showcase Category News The blunders of MBS and how Saudi Arabia can reclaim its sovereignty Sudanese President Bashir dissolves government appoints new PM Summit in Tehran calls for political solution in Syria Talks in Tehran are a last-ditch effort to avoid another Syrian bloodbath A picture is worth a thousand words. Follow us on Instagram. FOLLOW TRTWORLD Dont miss out on the Latest News We wont spam you and we respect your privacy. SUBSCRIBE TRT World on Youtube Subscribe to our Youtube channel for all latest in-depth on the ground reporting from around the world. Subscribe TRT World on Facebook Like Follow Follow Copyright • 2018 TRT World. TRT World Watch Live TV Schedule Where to Watch Connect with TRT World iOS Android Youtube Satellite Coverage Partner Hotels Corporate About TRT World Careers Press Releases Documentary Contact Us Legal Terms of Use Privacy Policy Cookie Policy",trt,06/04/2016,idlib,1,,,,
1924058084,Syrian Russian air strikes kill 17 in city of Ashara,"7 Jun 2016 Victims include 8 children in the eastern Syrian city of Ashara Syrian Observatory for Human Rights says. People inspect the damage at a market in Syria hit by air strikes on June 5 2016. (TRT World and Agencies) Syrian Observatory for Human Rights said air stikes thought to be carried out by Syrian and Russian forces killed at least 17 people including 8 children in a market in the Syrian city of Ashara near the southeast provincial capital Deir al-Zor city on Monday. According to the British-based human rights organisation it is feared the death toll will rise because of the high number of serious injuries. The Syrian regime which has been supported by Russia in aerial strikes across the country since September 2015 began attacking DAESH last week. But the Russian Defence Ministry has denied its warplanes carried out air strikes on the market place. Many civilians who are unable to move in and out of DAESH-held areas face the risk of being killed by constant air strikes. People salvage goods from an aid convoy that was damaged during an air strike in the opposition held area of al-Sakhour district of Aleppo. (TRT World and Agencies) UN says such offensives are successful in making gains on DAESH. They also put millions of people at risk of displacement. The UNS Office for the Coordination of Humanitarian Affairs said last week that 20000 people have already been displaced as a result of the Kurdish-led offensive in Eastern Aleppos Abu Qalqal and Menbij city sub-districts which are mostly under the control of DAESH. According to Syrian government sources the army captured crossroads to advance to Raqqa in eastern Aleppo and the strategic city Deir al Zour which connects the territory to Iraq. The recent attack which killed civilians in the DAESH controlled territory came shortly after another strike by regime forces. At least 15 civilians were killed in air strikes on Friday in the DAESH-held area of Boulil near Deir al Zour. Men walk near a damaged building in Aleppos opposition held al-Fardous district Syria May 26 2016. (TRT World and Agencies) More than 500 casualties in Aleppo The Syrian Observatory for Human Rights also said on Monday that ""hysterical bombing"" continues in another neighbouring city of Aleppo also on the forty-fifth consecutive day. At least 502 civilian citizens have been killed and 2600 civilians citizens injured in regime and Russian bombings that caused great destruction in public facilities and hospitals said the Observatory. Among those killed were 105 children and 76 women over the age of eighteen. Source TRTWorld and agencies Related News Iraqs vote violations | The global gag rule | Slovenian elections Thousands of Afghan migrants walk into Turkey for a better life Are Donald Trumps new abortion policies just? 37th Istanbul Film Festival Egon Schiele Cy Twombly | Episode | Showcase Category News The blunders of MBS and how Saudi Arabia can reclaim its sovereignty Sudanese President Bashir dissolves government appoints new PM Summit in Tehran calls for political solution in Syria Talks in Tehran are a last-ditch effort to avoid another Syrian bloodbath A picture is worth a thousand words. Follow us on Instagram. FOLLOW TRTWORLD Dont miss out on the Latest News We wont spam you and we respect your privacy. SUBSCRIBE TRT World on Youtube Subscribe to our Youtube channel for all latest in-depth on the ground reporting from around the world. Subscribe TRT World on Facebook Like Follow Follow Copyright • 2018 TRT World. TRT World Watch Live TV Schedule Where to Watch Connect with TRT World iOS Android Youtube Satellite Coverage Partner Hotels Corporate About TRT World Careers Press Releases Documentary Contact Us Legal Terms of Use Privacy Policy Cookie Policy",trt,06/08/2016,deir ezzor,0,,,,
1924058085,Suicide attacks near Shia shrine kill 20 Syrian Observatory,"12 Jun 2016 Meanwhile Syrian regime accused of bombing town of Daraya hours after civilians there received a long-awaited UN shipment of food. A man inspects the site of a suicide and car bomb attack near Sayeda Zeinab shrine in Damascus Syria June 11 2016. (TRT World and Agencies) At least 20 people including 13 civilians were killed and over 30 people were wounded in suicide and car bomb attacks targeting Sayeda Zeinab shrine in the suburbs of Damascus said the Syrian Observatory for Human Rights (SOHR) an independent group which documents human rights in the country. SANA news agency said at least two suicide bombers one in a car blew themselves near the entrance of Sayeda Zeinab shrine a site of great significance especially to Shia Muslims. The official agency placed the death toll at 12. Terrorist organisation DAESH claimed responsibility via its news arm Amaq. A repeat target The last attack on Sayeda Zeinab shrine on April 25 killed at least seven and wounded dozens. A string of bombings near the shrine in February left 134 people dead most of them civilians according to the Observatory. And in January another attack claimed by the outlawed group killed 70 people. People inspect a damaged site after a suicide and car bomb attack in south Damascus Shiite suburb of Sayeda Zeinab Syria June 11 2016. (Reuters) Lebanese Shiite group Hezbollah cited the threat to Sayeda Zeinab as a principal reason for its intervention in Syrias civil war on the side of Bashar al Assad. The shrine is said to contain the grave of Zeinab a venerated granddaughter of the Prophet Muhammed and is renowned for its glistening golden onion-shaped dome. Daraya bombed after receiving food aid after four years The Syrian regime has been accused of dropping barrel bombs on the rebel-held town of Daraya on Friday hours after it received its first shipment of food aid since 2012. United Nation announced on Thursday it had been granted permission by Syria to send convoys with humanitarian aid to all of the countrys 19 besieged areas including Daraya by the end of June. Daraya receives first food aid in four years Oliver Whitfield-Miocic reports - YouTube The convoy started delivering rice lentils sugar oil and wheat flour to civilians late Thursday. Trucks have supplied a months supply for 2400 people. An estimated 8000 people live in the town which is just a 15-minutes drive southwest of Damascus. Just delivered food nutrition health medical WASH & education supplies in Daraya Syria with UN SYRedCrescent pic.twitter.comuLlH0tMPVR OCHA Syria (OCHASyria) June 10 2016 Early Friday the town came under heavy bombardment with the SOHR saying Syrian helicopters had dropped at least 20 barrel bombs. There is no official information about casualties after air strikes by the regime. Local council member Shadi Matar said aid had not yet been distributed ""because of the intensity of the raids."" The strikes came as US-backed Syrian Democratic Forces (mainly Arab and Kurdish forces) said they had encircled a stronghold of DAESH militants in Manbij northern Syria cutting off a major supply route. On June 1 Daraya received its first shipment of medical aid. ""The last time people were filling the streets waiting for the aid to come in"" activist Shadi Matar told AFP from inside Daraya. On May 12 a five-truck aid convoy waiting on Darayas outskirts was denied permission to enter in a dramatic 11th-hour rejection. A man holds a child as he stands near a convoy carrying food supplies for Syrian rebel-held town of Daraya in this handout picture provided by the World Food Programme on June 10 2016. (TRT World and Agencies) An aid convoy carrying food entered the besieged area of al Houla in Homs province on Saturday the International Committee of the Red Cross said; the second such delivery in months. Condemning air strikes United States State Department spokesperson Mark Toner slammed the air strikes on Daraya. ""Such attacks are unacceptable in any circumstance but in this case they also hampered the delivery and distribution of badly needed assistance"". French Foreign Minister Jean-Marc Ayrault also accused Damascus of ""extraordinary duplicity"" over the bombings. Ayrault said he was ""outraged beyond words"" declaring the end of the Russian-US brokered ""cessation of hostilities"" deal. According to deal the warring sides would stop fighting each other. It does not include DAESH and Al Qaeda-affiliated al Nusra Front. Around 600000 people are living in besieged areas in Syria most surrounded by the regime and another four million in hard-to-reach areas said the UN. Source TRTWorld and agencies Related News More humanitarian aid ""urgently needed"" in Yemen crisis UNICEF Iraqs vote violations | The global gag rule | Slovenian elections Multiple Daesh suicide bombers attack refugee camp in Syria Besieged Syrian town of Daraya receives aid after 4 years Category News The blunders of MBS and how Saudi Arabia can reclaim its sovereignty Sudanese President Bashir dissolves government appoints new PM Summit in Tehran calls for political solution in Syria Talks in Tehran are a last-ditch effort to avoid another Syrian bloodbath A picture is worth a thousand words. Follow us on Instagram. FOLLOW TRTWORLD Dont miss out on the Latest News We wont spam you and we respect your privacy. SUBSCRIBE TRT World on Youtube Subscribe to our Youtube channel for all latest in-depth on the ground reporting from around the world. Subscribe TRT World on Facebook Like Follow Follow Copyright • 2018 TRT World. TRT World Watch Live TV Schedule Where to Watch Connect with TRT World iOS Android Youtube Satellite Coverage Partner Hotels Corporate About TRT World Careers Press Releases Documentary Contact Us Legal Terms of Use Privacy Policy Cookie Policy",trt,06/12/2016,damascus,1,,,,
1924058090,Russian and Syrian strikes kill 58 civilians,"26 Jun 2016 Russian and Syrian strikes death toll has risen while SDF fighters make gains in Manbij. Russian military jets are seen at Hmeymim air base in Syria June 18 2016 (TRT World and Agencies) The death toll from Russian and Syrian strikes in the opposition-held city of Al Quriyah has risen to 82 people including 58 civilians the UK-based Syrian Observatory for Human Rights said on Sunday. ""Three Russian and Syrian regime air raids on the region of Al-Quriyah southeast of Deir Ezzor city killed 58 civilians"" the Syrian Observatory for Human Rights said. The rights group added that 24 other people were killed without specifying whether they were civilians or DAESH fighters. DAESH holds around 60 percent of Deir Ezzor city the capital of the province of the same name which is next to the jihadist-held Raqqa province. Government forces were also fighting rebels in northern neighbourhoods of the city in a bid to halt rocket fire on government-held districts. Elsewhere in Syria in Manbij US-backed Syrian Democratic Forces (SDF) overran a key road junction in the citys south after capturing nearby grain silos overnight. Manbij lies in the eastern plains of Aleppo province which has become a battleground between an array of competing armed groups including Al-Qaeda non-jihadist rebels and government forces as well as the SDF and DAESH. Members of Syrian Democratic Forces (SDF) attend the funeral of eight fellow fighters who died during an assault against the Islamic State (IS) group in the town of Manbij on June 24 2016. (AFP) The Raqa Revolutionaries Brigades - one of the Arab components of the Kurdish-dominated alliance - also said the SDF had seized the silos and pushed into the city. In 2014 DAESH took control of Manbij it was a key transit point for foreign fighters and funds as well as a trafficking hub for oil antiquities and other plundered goods. The SDF launched its offensive to take Manbij on May 31 driving across the Euphrates River from the east with military advice from some 200 US special forces troops. According to the Observatory DAESH has lost 463 fighters in the battle and the SDF has lost at least 89. A two-day freeze on fighting brokered by Moscow and Washington this month expired without renewal. Source TRTWorld and agencies Related News Thousands of Afghan migrants walk into Turkey for a better life Iraqs vote violations | The global gag rule | Slovenian elections Are Donald Trumps new abortion policies just? 37th Istanbul Film Festival Egon Schiele Cy Twombly | Episode | Showcase Category News China Russia warn US of consequences over sanctions Pakistans Nawaz Sharif is out of jail. But how did he end up there? Death toll climbs to 22 in Philippine monsoon landslide China can withstand the US-imposed trade war experts say A picture is worth a thousand words. Follow us on Instagram. FOLLOW TRTWORLD Dont miss out on the Latest News We wont spam you and we respect your privacy. SUBSCRIBE TRT World on Youtube Subscribe to our Youtube channel for all latest in-depth on the ground reporting from around the world. Subscribe TRT World on Facebook Like Follow Follow Copyright • 2018 TRT World. TRT World Watch Live TV Schedule Where to Watch Connect with TRT World iOS Android Youtube Satellite Coverage Partner Hotels Corporate About TRT World Careers Press Releases Documentary Contact Us Legal Terms of Use Privacy Policy Cookie Policy",trt,6/26/2016,deir ezzor,1,,,,
