text,label
"The Food and Drug Administration on Friday approved the first nonhormonal medication to treat hot flashes in menopausal women, offering a potential remedy for the symptoms of overheating of the upper body and sweating that can be disruptive to daily life for years. The drug, to be marketed as Veozah, is the first to target a neuron in the brain that becomes unbalanced as estrogen levels fall. It would typically be prescribed for women in their 50s during the menopausal phase estimated to last seven years, according to Marci English, a vice president of Astellas Pharma, the maker of the medication. The agency said the drug was cleared for moderate to severe symptoms.",1
"The hotel ballroom was packed before breakfast as Jigar Shah took the stage at the oil and gas industry’s annual conference in Houston this spring. The host joked he was confident a huge crowd would come out for Mr. Shah, even at 7:30 a.m. It’s rare for a midlevel federal official to attract so much attention. But the small, obscure office that Mr. Shah oversees, the Department of Energy’s Loan Programs Office, has become an engine of the Biden administration’s efforts to aggressively advance clean energy. And Mr. Shah is no ordinary bureaucrat. As part of last year’s Inflation Reduction Act, Congress supersized the office’s authority to arrange loans to companies trying to bring emerging energy technologies to market, increasing it tenfold from $40 billion to more than $400 billion. That makes it potentially one of the biggest economic development loan programs in United States history. Mr. Shah, 48, is the gatekeeper for that gusher of tax dollars. And the clock is ticking; he has roughly a year and a half to get the money out the door before the 2024 elections could mean changes in the White House that would curtail the program.",1
"The Israeli military and Islamic Jihad, a Palestinian militant group in Gaza, traded fire Thursday amid mounting tensions in the region as Israel stepped up its campaign of targeted assassinations of Islamic Jihad commanders, killing two more to take the toll to five in three days. While an effort by Egypt and other regional powers to convince the two sides to agree to a cease-fire was underway Thursday, Islamic Jihad fired rockets and mortar rounds into Israel, and Israeli forces struck against what they said were military targets linked to the group in Gaza. An Islamic Jihad commander was killed in an Israeli missile strike on his home in Gaza on Thursday afternoon, an attack that followed the targeted assassination of a militant commander overnight, the Israeli military said. A rocket fired from Gaza in the evening struck a residential building in Rehovot, a city in central Israel. One man was killed in that attack. He was the first casualty on the Israeli side in this round of fighting. The cross-border exchanges started out less intense than on Wednesday, when Islamic Jihad fired more than 500 rockets and mortar shells toward Israel, according to the Israeli military, while Israel carried out airstrikes against what the military described as 150 targets linked to the militant group in Gaza. The rockets and mortar shells fired out of Gaza on Thursday were at first of shorter range and mostly aimed at areas of Israel close to the border with Gaza.",1
"The Justice Department on Wednesday announced that it had transferred millions of dollars in assets seized from a Russian oligarch for use in rebuilding Ukraine, the first such use of forfeited funds arising from sanctions violations. The transfer came under a provision of a law enacted by Congress late last year that authorized the Justice Department to send certain forfeited assets to the State Department to be spent on remediating damage from Moscow’s full-scale invasion of Ukraine last year. The Justice Department had seized the funds from a U.S. financial institution after tracing them to sanctions evasion by a Russian oligarch who is a prominent cheerleader of Russia’s invasion, Konstantin Malofeyev. The Treasury Department in 2014 had imposed sanctions on Mr. Malofeyev, accusing him of being a major source for financing the Russian promotion of separatism in two Ukrainian regions — the Crimea Peninsula, which Russia illegally annexed that year, and in Donetsk, a region in eastern Ukraine that Russia partly occupies and illegally annexed last year, and where frontline battles are being fought.",1
"The migrants climbed into the rusted wagons of a freight train three days ago, hoping this would be the last leg of their seemingly endless journey to America. Now, with the Chihuahuan desert sun bearing down, exhaustion gave way to optimism: They were closing in on the border. A cheer erupted. Adolescents waved at the passing cars. “Viva Mexico!” someone shouted. Masses of people have been rushing to the border in recent weeks, as a pandemic-era health restriction that the United States used to quickly expel migrants who crossed the border illegally expires. People were coming by bus, mostly, and sometimes by plane. But in Ciudad Juárez, right across the border from El Paso, Texas, they are increasingly arriving on a freight train so dangerous it is known either as “the beast” or “the train of death” because so many migrants have fallen off and lost limbs or been killed.",1
"The Serbian authorities have collected thousands of weapons in a sweeping campaign to reduce the number of firearms in the hands of civilians in the week after two mass shootings stunned the country, officials said Friday. More than 9,000 illegal and legal weapons have been collected, according to Serbia’s president, Aleksandar Vucic, who called the effort “a great step forward for a safer environment for our children” and “all our people,” at a news conference on Friday. “Some people say it’s not the gun that shoots the bullet but a man,” he said. “But if that man doesn’t have a gun, the evil in his head can’t do any harm.” Mr. Vucic did not specify if all the guns had been handed over voluntarily or if some had been seized. The Interior Ministry said in a statement on Thursday that almost 6,000 unregistered weapons had been surrendered to the authorities since the start of an amnesty program this week. The two shootings, one by a minor and the other involving an illegal firearm, prompted Mr. Vucic to promise the “almost complete disarmament” of the country and introduce a one-month period for gun owners to surrender illegal weapons without penalty ahead of the enactment of more stringent regulations. Mr. Vucic also said that 460,537 rounds of ammunition and 884 “various explosive items, of which 711 are bombs or rocket launchers,” had also been taken in by the authorities. A total of 17 people were killed and 21 injured in the two shootings. In the first, on May 3, a seventh grader ​killed eight fellow students and a security guard at his school in the Serbian capital, Belgrade. In the second, a day later, eight were killed in a series of attacks in villages south of Belgrade.",1
"The threat of the mountain above the tiny Swiss village of Brienz has loomed for centuries. But state geologists and engineers warned on Tuesday that parts of the mountain were dangerously close to collapse. And the roughly 85 people who live in Brienz and in the path of a possible landslide or mountain collapse were told to evacuate by Friday night. Geological engineers starting monitoring the situation on the mountain closely in 2017. In recent weeks, they have seen movement accelerate in the more than 70 million cubic feet of dirt and rocks that make up the parts of the mountain that could fall. “It’s clearly a difficult situation, but we are prepared and trained for this,” Peter Beyer, the governor of the region, told affected villagers in a hastily organized community event on Tuesday night. “Even if we hoped that what we were training for would never come to pass.”",1
"The Tony nominations have been announced. Voters are scrambling to catch the shows they missed. And invitations are going out for the usual string of galas, receptions, panels and parties where nominees with dreams of statuettes can court the industry. But increasingly the talk of Broadway is less about who will win and more about whether there will be a Tony ceremony at all, given the strike by the Writers Guild of America. The strike by the union, which represents screenwriters, has thrown Tony planning into disarray because the Tonys are broadcast on CBS and streamed on Paramount+ and the striking workers are at odds with both broadcast and streaming channels. In normal years, members of the guild might write material for the awards show telecast. And members of the many other entertainment industry unions involved will want to demonstrate solidarity with the W.G.A.",1
"The United States ambassador to South Africa has accused the country’s government of providing weapons and ammunition to Russia during its invasion of Ukraine, escalating the friction between the two countries over Russia and the war. The ambassador, Reuben E. Brigety II, told reporters on Thursday that Washington has reason to believe that a Russian ship that docked near Cape Town at a South African naval base last December, the Lady R, “uploaded weapons and ammunition.” “We are confident that weapons were loaded onto that vessel and I will bet my life on the accuracy of that assertion,” Ambassador Brigety said, according to a clip of his exchange with the news media that aired on the South African news channel Newzroom Afrika. During an exchange with lawmakers in Parliament on Thursday, President Cyril Ramaphosa of South Africa said only that the matter regarding the Lady R “is being looked into.” Later on Thursday, Mr. Ramaphosa’s spokesman, Vincent Magwenya, criticized the ambassador’s statement, saying that the two nations had agreed that an investigation into what happened with the Lady R would be allowed to run its course and that U.S. intelligence would provide any evidence it had. “It is therefore disappointing that the U.S. Ambassador has adopted a counterproductive public posture that undermines the understanding reached on the matter,” Mr. Magwenya said in a statement.",1
"The warring parties in Sudan could not agree to a cease-fire, but signed a commitment to allow deliveries of humanitarian aid and to restore some services for residents battered by nearly four weeks of intense fighting, two senior U.S. administration officials said on Thursday. The deal, brokered by diplomats from the United States and Saudi Arabia after six days of talks in Jeddah, fell short of the negotiators’ original goal of reaching a truce. It was cast instead as a “declaration of commitment to protect the civilians of Sudan.” The goals of the pact include delivering humanitarian aid, restoring essential services, withdrawing fighters from hospitals and clinics and allowing residents to safely bury the dead. The northeastern African nation of Sudan, with a population of 48 million people, has been ripped apart since conflict broke out on April 15 between the forces of two rival generals, Gen. Abdel Fattah al-Burhan, who controls the Sudanese military, and Lt. Gen. Mohamed Hamdan, who leads the paramilitary Rapid Support Forces. The violence has tipped Sudan into a full-blown humanitarian crisis, leaving millions of people with no water, food, electricity or health care. Aid organizations have reported that their warehouses have been looted and their workers killed, pushing many groups to suspend operations.",1
"The White House on Wednesday endorsed a plan by Senator Joe Manchin III to speed the approval of some fossil fuel projects in order to also hasten the construction of new transmission lines critical for meeting President Biden’s climate goals. John Podesta, President Biden’s senior adviser for clean energy innovation, said the holdup in congressional efforts to streamline permitting rules for energy projects, a process that can drag on for years, has hurt efforts to bolster wind, solar and other clean power. “Right now, the permitting process for clean energy infrastructure, including transmission, is plagued by delays and bottlenecks,” Mr. Podesta told an audience at the Bipartisan Policy Center, a think tank based in Washington. “We’ve got to fix this problem now.” The White House’s announcement drew swift opposition from many environmental groups, which are still seething over the administration’s support of the Willow oil project in Alaska.",1
"The World Health Organization announced on Thursday that mpox — previously known as monkeypox — no longer constituted a public health emergency, almost exactly a year after the virus emerged as a threat. In lifting the emergency designation, the W.H.O. cited a recent sustained decline in reported cases. The number of cases over the past three months fell by 90 percent, compared with the previous three months. The outbreak primarily affected men who have sex with men, which came as a surprise to experts who had studied the disease in African countries, where pregnant women and young children were most at risk.",1
"There is a new answer to a frequently asked question at the Queens Museum: Can you walk on the model? The model is the Panorama of the City of New York, the diorama-like installation spread across the floor of a huge former roller-skating rink. The answer used to be no. Now the answer is closer to no, but. As in no, but a new interactive tool can zoom in and out on a digital twin of the original panorama, which was built for the 1964 World’s Fair. The twin has images from a three-dimensional scan of the 835,000 miniature buildings that came with the Panorama, along with the 35,000 that were added in the 1990s. That was the last time the Panorama underwent a major renovation, although flags highlighting the city’s historic districts were added a decade ago to celebrate the 1965 municipal law that made them possible.",1
"There’s something about asparagus that makes it a bit intimidating. There’s an aura to it, a mystique, a set of rituals related to its seasonality and how fresh it ought to be, rules on how it should be cooked (steamed in an asparagus pot, if you can) and eaten, without overwhelming it (with just some melted butter, vinaigrette or hollandaise, if you must). A colleague of mine, a seasoned British food writer, once confessed to feeling anxious as asparagus season approaches — not because he doesn’t like asparagus (who doesn’t?) but because of its status as a British national treasure, like Dame Judi Dench, say, an object of adoration people wouldn’t want you to mess with. “I really have to get it right,” he said to me.",1
"There’s usually a simple rule of thumb for thinking about outlying poll results: Toss it in the average, and don’t think too hard about it. After all, outlying poll results are inevitable, simply by chance. When they occur, it shouldn’t be any surprise. But sometimes, that guidance gets a little hard to follow. The most recent ABC/Washington Post poll is proving to be one of those cases. In a startling finding, the poll found Donald J. Trump and Ron DeSantis each leading President Biden by seven percentage points, with Mr. Biden trailing among young people and struggling badly among nonwhite voters. After a few days of relentless media conversation, even I’ve been forced to abandon the usual rule of thumb.",1
"Treasury Secretary Janet L. Yellen on Thursday downplayed the possibility that President Biden could essentially ignore the debt limit by invoking the 14th Amendment, calling the idea “legally questionable.” Her comments come as lawmakers and the Biden administration remain locked in a standoff over whether and how to raise the debt ceiling, which caps how much money the federal government can borrow. Ms. Yellen warned lawmakers last week that the United States could run out of money to pay its bills on time by June 1. Mr. Biden is scheduled to meet with top congressional leaders again on Friday, after an initial meeting on Tuesday failed to elicit an agreement. The brinkmanship has raised questions about whether the Biden administration can act on its own to raise the $31.4 trillion borrowing cap by relying on a clause in the 14th Amendment stating that “the validity of the public debt of the United States, authorized by law, including debts incurred for payment of pensions and bounties for services in suppressing insurrection or rebellion, shall not be questioned.” The strategy would effectively be a constitutional challenge to the debt limit. Under the theory, the government would be required by the 14th Amendment to continue issuing new debt to pay bondholders, Social Security recipients, government employees and others, even if Congress fails to lift the limit before the so-called X-date.",1
"Two French citizens detained by Iran were released on Friday on humanitarian grounds and made their way back to France, according to French and Iranian authorities. One of the men, Benjamin Brière, a 38-year-old French tourist, had been held for three years. The other, Bernard Phelan, a 64-year-old French-Irish travel consultant, was arrested in October 2022. The two men left the prison in Mashhad, a city in northeastern Iran, where they had been kept and flew back to France, landing at an airport near Paris on Friday evening. President Emmanuel Macron of France called their return “a relief.” “Free, finally,” Mr. Macron said on Twitter, adding that France would “continue to work for the return of our compatriots still detained in Iran.” Mr. Brière and Mr. Phelan had been accused of spying on Iran and acting against its security interests, charges that the two men and French authorities strenuously denied. The men had gone on intermittent hunger strikes to protest their detention, weakening them and worrying their families, who had urged Iran to free them.",1
"U.S. News & World Report finally released its annual rankings of top law and medical schools on Thursday, after boycotts by those institutions, disputes over methodology, and a delay of weeks. A few law schools shuffled positions, but the ones at the top of the new list were familiar — Stanford, Yale, Chicago, Duke, Harvard and New York University. Yale, which was the first to boycott, retained its No. 1 position, though in a tie this year with Stanford. Columbia, which also participated in the boycott, dropped to eighth place from fourth. There were some big shifts among the lower ranks, as a result of a new methodology. Wake Forest in North Carolina jumped 15 spots to be tied at No. 22, from No. 37 last year. Texas Tech and Marquette University both moved up 34 points and are tied for No. 71. Among medical schools, most that were in the top 10 list for research last year remained there in 2023-24.",1
"Ukraine’s planned counteroffensive against Russia has overshadowed talk of a potential negotiated settlement in the conflict, but some U.S. and European officials say the next phase of the war could create momentum for diplomacy. It is unclear how the officials will define success in the counteroffensive, which could last many months, or how its outcome might affect their approach. Opinions range widely among military strategists about whether Ukraine is likely to regain territory after more than a year of war. For now, President Vladimir V. Putin of Russia has shown no signs of wanting to make concessions or engage in meaningful dialogue. And U.S. officials remain wary of any calls for an immediate cease-fire or peace talks, especially those coming from China. Beijing persists at trying to play peacemaker, despite its obvious strategic alignment with Russia. Foreign Minister Qin Gang has been traveling across Europe this week to try to sell the notion that China can shepherd negotiations. Some European officials meeting with Mr. Qin have expressed skepticism. And in Washington, Secretary of State Antony J. Blinken met with his counterparts from Britain and Spain this week to shore up commitments to military aid to Ukraine, sending a message that battlefield gains are the priority.",1
"Ukrainian troops have broken through Russian positions outside the embattled eastern city of Bakhmut and forced Russian units back from a key position near a canal, military commanders on both sides said, in the first gains since March for Kyiv’s forces in the brutal fight for the city. The advance was not large — roughly three square miles, southwest of the city, in an area of fields, ravines and thickets of trees — but it was acknowledged on Tuesday by Yevgeny V. Prigozhin, the head of the Wagner militia whose forces have been at the forefront of Russia’s fight for Bakhmut, and it was described on Wednesday by multiple Ukrainian military officials. Russia’s Defense Ministry did not comment on the reports. Ukraine’s forces had not won any ground in the fight for Bakhmut since pushing Russian forces off a key access road two months ago, and it is far from clear that they can hold the terrain they captured this week or that it was a turning point.",1
"When Ana Ros became the head chef at Hisa Franko, a restaurant in the Slovenian countryside, she had no experience cooking professionally or running a restaurant. She had never gone to culinary school, nor had she dreamed of being a chef as a little girl. In college, her friends “escaped” when it was her turn to cook communal meals, she said, because they didn’t like her food. Fast forward 20 years, and she is now one of the world’s most celebrated chefs, earning her restaurant international accolades and putting Slovenia, a small country in Central Europe, on the map as a culinary hot spot. The world of fine dining is still a boys’ club: About 6 percent of Michelin-starred restaurants are run by women, according to a 2022 analysis by Chef’s Pencil, an online publication about cooking and the restaurant world. When she took the job, in 2002, she was 30 and pregnant. Her partner at the time, Valter Kramar, had inherited the modest family eatery from his parents two years earlier. “I entered the small kitchen, closed the door, leaned against the wall and thought, ‘Ana what did you just do?’” Ms. Ros said.",1
"When Precious Price bought her first home four years ago in Atlanta while working as a marketing consultant, she took advantage of her frequent business trips by renting out her house on Airbnb during her absences. “I knew I wanted to use that as a rental or investment property,” she said. “I began doing that, and it was honestly very lucrative.” For Ms. Price, 27, and other young entrepreneurs of color, online short-term rental platforms like Airbnb and Vrbo represented a path to building wealth on their own terms. With an excellent credit score and minimal start-up capital — a primary barrier for people in this demographic — a professional Airbnb host could amass a stable of apartments on long-term leases, then turn around and rent those properties on a nightly basis to vacationers. Some of these entrepreneurs see it as a more equitable alternative to corporate America, with its legacy of institutionalized bias and inflexibility toward caregivers and working parents. Others are motivated by the desire to cater to Black travelers, who say they still face discrimination even after platforms like Airbnb promised to address issues like documented cases of bias. Ms. Price became an evangelist of sorts, establishing social media channels to teach other would-be entrepreneurs how to follow in her footsteps, and churning out a digital library’s worth of videos, tutorials and advice using the handle @AirbnbMoney.",1
"When Thais go to the polls on Sunday, they will be voting in a closely fought election that is seen, in part, as a referendum on whether it is illegal to criticize the Thai monarchy. Thailand has one of the world’s strictest laws against defaming or insulting the king and other members of the royal family. Once considered taboo, the topic of the monarchy was brought to the forefront after tens of thousands of protesters took to the streets and called for checks on the institution’s power in 2020. The protests represented two sides of an impassioned struggle to determine the role of the crown in modern Thailand. The election could determine whether the Southeast Asian nation of 72 million will revive its once-vibrant democracy or slide further toward authoritarian rule, with royalists firmly in power. On one side of the debate are conservative political parties whose standard-bearer is Prime Minister Prayuth Chan-ocha, the general who has governed Thailand for nine years after seizing power in a coup. He and his supporters argue that amending the law could lead to abolishing the monarchy altogether, and have vowed to defend the royal family. On the other side is the progressive Move Forward Party, which is polling in second place and argues that the law needs to be amended because it is being used as a political weapon. Several young people who participated in the 2020 protests are now running as candidates with the Move Forward Party.",1
"Workers at a rural Georgia factory that builds electric school buses under generous federal subsidies voted to unionize on Friday, handing organized labor and Democrats a surprise victory in their hopes to turn huge new infusions of money from Washington into a union beachhead in the Deep South. The company, Blue Bird in Fort Valley, Ga., may lack the cachet of Amazon or the ubiquity of Starbucks, two other corporations that have attracted union attention. But the 697-to-435 vote by Blue Bird’s workers to join the United Steelworkers was the first significant organizing election at a factory receiving major federal funding under legislation signed by President Biden. “This is just a bellwether for the future, particularly in the South, where working people have been ignored,” Liz Shuler, president of the A.F.L.-C.I.O., said Friday evening after the vote. “We are now in a place where we have the investments coming in and a strategy for lifting up wages and protections for a good high-road future.”",1
